source_file,action,source_rank,word,lemma,pos,form_type,sense_id,meaning_ja,level,importance,category,note,note2,center_word_original,center_pos,center_pmw,review_reason
review,add,1876,mexico,mexico,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+,Mexico,NP,50+,pos_review;proper_noun
auto,add,1877,mostly,mostly,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,mostly,RB,50+,
auto,add,1880,official,official,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,official,NN,50+,
auto,add,1881,olympic,olympic,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,olympic,JJ,50+,
auto,add,1882,pacific,pacific,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,pacific,JJ,50+,
auto,add,1885,perfume,perfume,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,perfume,NN,50+,
auto,add,1886,plastic,plastic,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,plastic,NN,50+,
auto,add,1887,political,political,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,political,JJ,50+,
auto,add,1888,possibility,possibility,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,possibility,NN,50+,
auto,add,1889,pretend,pretend,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,pretend,JJ,50+,
auto,add,1890,previous,previous,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,previous,JJ,50+,
auto,add,1891,propose,propose,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,propose,VV,50+,
auto,add,1894,reality,reality,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,reality,NN,50+,
auto,add,1895,relative,relative,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,relative,JJ,50+,
auto,add,1896,request,request,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,request,NN,50+,
auto,add,1897,reservation,reservation,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,reservation,NN,50+,
review,add,1898,roman,roman,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+,Roman,NP,50+,pos_review;proper_noun
auto,add,1899,rope,rope,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,rope,NN,50+,
auto,add,1900,rough,rough,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,rough,JJ,50+,
auto,add,1902,sample,sample,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,sample,NN,50+,
auto,add,1903,scholarship,scholarship,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,scholarship,NN,50+,
auto,add,1904,score,score,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,score,NN,50+,
auto,add,1905,seldom,seldom,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,seldom,RB,50+,
auto,add,1906,semester,semester,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,semester,NN,50+,
auto,add,1907,sight,sight,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,sight,NN,50+,
auto,add,1909,steadily,steadily,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,steadily,RB,50+,
auto,add,1910,struggle,struggle,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,struggle,NN,50+,
auto,add,1911,studio,studio,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,studio,NN,50+,
auto,add,1912,stuff,stuff,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,stuff,NN,50+,
auto,add,1913,suggestion,suggestion,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,suggestion,NN,50+,
auto,add,1914,surround,surround,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,surround,NN,50+,
auto,add,1915,survival,survival,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,survival,NN,50+,
auto,add,1916,tank,tank,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,tank,NN,50+,
auto,add,1917,thumb,thumb,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,thumb,NN,50+,
auto,add,1919,ton,ton,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,ton,NN,50+,
auto,add,1920,tradition,tradition,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,tradition,NN,50+,
auto,add,1921,transport,transport,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,transport,NN,50+,
auto,add,1922,truth,truth,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,truth,NN,50+,
auto,add,1924,tuner,tuner,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,tuner,NN,50+,
auto,add,1926,unexpected,unexpected,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,unexpected,JJ,50+,
review,add,1927,van,van,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+,van,NP,50+,pos_review;proper_noun
auto,add,1928,vote,vote,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,vote,NN,50+,
auto,add,1931,wisdom,wisdom,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,wisdom,NN,50+,
auto,add,1932,wolf,wolf,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,wolf,NN,50+,
auto,add,1934,yell,yell,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,yell,VV,50+,
