expression,normalized_expression,entry_kind,meaning_ja_primary,meaning_ja_all,parari_level,importance,min_eiken_level,eiken_levels,label_raw_all,source_refs,row_count
compromise,compromise,word,妥協，和解,妥協，和解,high_school,2,pre2,pre2;2,名詞,pre2:788;2:257,2
concentrate,concentrate,word,に集中する,に集中する / 集中する,high_school,2,pre2,pre2;2,動詞,pre2:917;2:2135,2
concentration,concentration,word,集中，専念,集中，専念,high_school,2,pre2,pre2;2,名詞,pre2:591;2:922,2
concept,concept,word,概念，観念,概念，観念,high_school,2,pre2,pre2;2,名詞,pre2:255;2:248,2
concern,concern,word,心配する，に関係する,心配する，に関係する,high_school,2,pre2,pre2;2,動詞,pre2:300;2:1389,2
conclude,conclude,word,を締めくくる，終える,を締めくくる，終える,high_school,2,pre2,pre2;2,動詞,pre2:499;2:763,2
conclusion,conclusion,word,結論，最終的な判断,結論，最終的な判断,high_school,2,pre2,pre2;2,名詞,pre2:876;2:1279,2
concrete,concrete,word,具体的な，明確な,具体的な，明確な,high_school,2,pre2,pre2;2,形容詞,pre2:639;2:1599,2
conduct,conduct,word,行為，行動,行為，行動,high_school,2,pre2,pre2;2,名詞,pre2:986;2:1436,2
conference,conference,word,会議，対話,会議，対話,high_school,2,pre2,pre2;2,名詞,pre2:1097;2:1592,2
confidence,confidence,word,自信，信頼,自信，信頼,high_school,2,pre2,pre2;2,名詞,pre2:749;2:1695,2
confident,confident,word,自信のある，確信している,自信のある，確信している,high_school,2,pre2,pre2;2,形容詞,pre2:599;2:288,2
conflict,conflict,word,対立，争い,対立，争い,high_school,1,pre2,pre2;2;pre1,名詞,pre2:407;2:416;pre1:3385,3
confuse,confuse,word,を混乱させる，区別がつかない,を混乱させる，区別がつかない,high_school,2,pre2,pre2;2,動詞,pre2:93;2:209,2
congress,congress,word,会議，集会,会議，集会,high_school,2,pre2,pre2;2,名詞,pre2:898;2:1812,2
conscious,conscious,word,意識して，気をつけて,意識して，気をつけて,high_school,2,pre2,pre2;2,形容詞,pre2:394;2:1038,2
consequence,consequence,word,結果，影響,結果，影響,high_school,2,pre2,pre2;2,名詞,pre2:645;2:1517,2
consider,consider,word,について考える，だと見なす,について考える，だと見なす,high_school,2,pre2,pre2;2,動詞,pre2:976;2:81,2
considerable,considerable,word,かなりの，相当な,かなりの，相当な,high_school,2,pre2,pre2;2,形容詞,pre2:984;2:1309,2
consideration,consideration,word,考慮，考察,考慮，考察,high_school,2,pre2,pre2;2,名詞,pre2:399;2:1792,2
consist,consist,word,成り立つ，構成する,成り立つ，構成する,high_school,2,pre2,pre2;2,動詞,pre2:192;2:1533,2
consistent,consistent,word,一貫した，矛盾のない,一貫した，矛盾のない,high_school,2,pre2,pre2;2,形容詞,pre2:496;2:1165,2
constant,constant,word,絶え間ない，一定の,絶え間ない，一定の,high_school,2,pre2,pre2;2,形容詞,pre2:688;2:188,2
constantly,constantly,word,常に，いつも,常に，いつも,high_school,2,pre2,pre2;2,副詞,pre2:451;2:1884,2
construct,construct,word,を組み立てる，建設する,を組み立てる，建設する,high_school,2,pre2,pre2;2,動詞,pre2:723;2:749,2
construction,construction,word,建設，構造，建造物,建設，構造，建造物,high_school,2,pre2,pre2;2,名詞,pre2:1246;2:87,2
consume,consume,word,を消費する，消耗する,を消費する，消耗する,high_school,1,pre2,pre2;2;pre1,動詞,pre2:1237;2:64;pre1:796,3
consumption,consumption,word,消費，消費高,消費，消費高,high_school,2,pre2,pre2;2,名詞,pre2:718;2:802,2
contain,contain,word,を含む，が入っている,を含む，が入っている,high_school,2,pre2,pre2;2,動詞,pre2:172;2:42,2
contemporary,contemporary,word,現在の，現代の,現在の，現代の,high_school,1,pre2,pre2;2;pre1,形容詞,pre2:557;2:1119;pre1:3253,3
content,content,word,中身，内容，目次,中身，内容，目次,high_school,2,pre2,pre2;2,名詞,pre2:891;2:455,2
context,context,word,文脈，背景,文脈，背景,high_school,2,pre2,pre2;2,名詞,pre2:810;2:1932,2
continent,continent,word,大陸，陸地,大陸，陸地,high_school,2,pre2,pre2;2,名詞,pre2:951;2:512,2
contrary,contrary,word,反対の，逆の,反対の，逆の,high_school,2,pre2,pre2;2,形容詞,pre2:1196;2:1684,2
contrast,contrast,word,対照，比較,対照，比較,high_school,2,pre2,pre2;2,名詞,pre2:672;2:1756,2
contribute,contribute,word,に寄付する，捧げる,に寄付する，捧げる,high_school,2,pre2,pre2;2,動詞,pre2:870;2:1881,2
contribution,contribution,word,寄付，貢献,寄付，貢献,high_school,2,pre2,pre2;2,名詞,pre2:1055;2:826,2
controversial,controversial,word,議論の的になる，論争上の,議論の的になる，論争上の,high_school,2,pre2,pre2;2,形容詞,pre2:417;2:1042,2
conventional,conventional,word,従来の，伝統的な,従来の，伝統的な,high_school,1,pre2,pre2;2;pre1,形容詞,pre2:968;2:967;pre1:3021,3
conversation,conversation,word,会話，対話,会話，対話,high_school,2,pre2,pre2;2,名詞,pre2:711;2:913,2
convert,convert,word,を変える，転換する,を変える，転換する,high_school,2,pre2,pre2;2,動詞,pre2:1247;2:91,2
convey,convey,word,伝える，運ぶ,伝える，運ぶ,high_school,1,pre2,pre2;2;pre1,動詞,pre2:706;2:1596;pre1:3209,3
conviction,conviction,word,信念，確信,信念，確信,high_school,1,pre2,pre2;2;pre1,名詞,pre2:371;2:1409;pre1:3387,3
convince,convince,word,を納得させる，説得する,を納得させる，説得する,high_school,2,pre2,pre2;2,動詞,pre2:485;2:947,2
cooperation,cooperation,word,協力，共同作業,協力，共同作業,high_school,2,pre2,pre2;2,名詞,pre2:758;2:1075,2
cope,cope,word,対処する，処理する,対処する，処理する,high_school,2,pre2,pre2;2,動詞,pre2:874;2:1911,2
copyright,copyright,word,著作権，版権,著作権，版権,high_school,2,pre2,pre2;2,名詞,pre2:1410;2:374,2
correspondent,correspondent,word,特派員,特派員,high_school,2,pre2,pre2,名詞,pre2:770,1
corridor,corridor,word,廊下，通路,廊下，通路,high_school,1,pre2,pre2;2;pre1,名詞,pre2:910;2:1032;pre1:3382,3
council,council,word,議会，会議,議会，会議,high_school,2,pre2,pre2;2,名詞,pre2:960;2:395,2
county,county,word,州，郡,州，郡,high_school,2,pre2,pre2;2,名詞,pre2:826;2:1503,2
court,court,word,裁判所，法廷,裁判所，法廷,high_school,2,pre2,pre2;2,名詞,pre2:341;2:1854,2
crack,crack,word,裂け目，ひび,裂け目，ひび,high_school,2,pre2,pre2;2,名詞,pre2:1194;2:1011,2
craft,craft,word,工芸，技能,工芸，技能,high_school,2,pre2,pre2;2,名詞,pre2:713;2:1030,2
creation,creation,word,創造，創作,創造，創作,high_school,2,pre2,pre2;2,名詞,pre2:941;2:1123,2
creature,creature,word,生き物，生物,生き物，生物,high_school,2,pre2,pre2;2,名詞,pre2:604;2:229,2
credit,credit,word,信用，信頼,信用，信頼,high_school,2,pre2,pre2;2,名詞,pre2:292;2:797,2
crime,crime,word,犯罪，罪行,犯罪，罪行,high_school,2,pre2,pre2;2,名詞,pre2:1201;2:793,2
criminal,criminal,word,犯罪の，違法の,犯罪の，違法の,high_school,2,pre2,pre2;2,名詞;形容詞,pre2:486;2:1564,2
crisis,crisis,word,危機，困難,危機，困難,high_school,2,pre2,pre2;2,名詞,pre2:797;2:1863,2
critical,critical,word,極めて重要な，非常に大事な,極めて重要な，非常に大事な,high_school,2,pre2,pre2;2,形容詞,pre2:531;2:1862,2
criticism,criticism,word,批判，評価,批判，評価,high_school,2,pre2,pre2;2,名詞,pre2:466;2:1450,2
criticize,criticize,word,を批評する，を評価する,を批評する，を評価する,high_school,2,pre2,pre2;2,動詞,pre2:193;2:1248,2
crop,crop,word,収穫物，作物,収穫物，作物,high_school,2,pre2,pre2;2,名詞,pre2:1083;2:1627,2
crucial,crucial,word,重要な，決定的な,重要な，決定的な,high_school,2,pre2,pre2;2,形容詞,pre2:225;2:1052,2
cruel,cruel,word,残酷な，ひどい,残酷な，ひどい,high_school,1,pre2,pre2;2;pre1,形容詞,pre2:1324;2:245;pre1:41,3
curiosity,curiosity,word,好奇心，探究心,好奇心，探究心,high_school,2,pre2,pre2;2,名詞,pre2:1089;2:938,2
currency,currency,word,通貨，流通,通貨，流通,high_school,1,pre2,pre2;2;pre1,名詞,pre2:1251;2:98;pre1:718,3
current,current,word,現在の，現行の,現在の，現行の,high_school,2,pre2,pre2;2,形容詞,pre2:513;2:619,2
deadline,deadline,word,締め切り，期限,締め切り，期限,high_school,1,pre2,pre2;2;pre1,名詞,pre2:1466;2:462;pre1:743,3
deal,deal,word,を扱う，分配する,を扱う，分配する,high_school,2,pre2,pre2;2,動詞,pre2:239;2:831,2
dealer,dealer,word,販売業者，売り手,販売業者，売り手,high_school,2,pre2,pre2;2,名詞,pre2:732;2:1703,2
debt,debt,word,借金，負債,借金，負債,high_school,1,pre2,pre2;2;pre1,名詞,pre2:293;2:925;pre1:48,3
decade,decade,word,10年間,10年間,high_school,2,pre2,pre2;2,名詞,pre2:481;2:205,2
deceive,deceive,word,を欺く，をだます,を欺く，をだます,high_school,1,pre2,pre2;2;pre1,動詞,pre2:1330;2:252;pre1:418,3
declare,declare,word,を宣言する，公表する,を宣言する，公表する,high_school,2,pre2,pre2;2,動詞,pre2:630;2:948,2
decline,decline,word,断る，拒否する,断る，拒否する,high_school,2,pre2,pre2;2,動詞,pre2:859;2:1635,2
decrease,decrease,word,減少する，を減らす/減少,減少する，を減らす/減少,high_school,2,pre2,pre2;2,動詞,pre2:84;2:178,2
defeat,defeat,word,負かす，打ち破る,負かす，打ち破る,high_school,2,pre2,pre2;2,動詞,pre2:793;2:1689,2
defendant,defendant,word,被告人，告発される人,被告人，告発される人,high_school,2,pre2,pre2;2,名詞,pre2:627;2:1170,2
deficit,deficit,word,赤字，欠損,赤字，欠損,high_school,2,pre2,pre2;2,名詞,pre2:999;2:1000,2
definition,definition,word,定義，明確な説明,定義，明確な説明,high_school,1,pre2,pre2;2;pre1,名詞,pre2:703;2:984;pre1:3234,3
degree,degree,word,程度，度,程度，度,high_school,2,pre2,pre2;2,名詞,pre2:160;2:299,2
delay,delay,word,を遅らせる，先延ばしにする,を遅らせる，先延ばしにする,high_school,2,pre2,pre2;2,動詞,pre2:1379;2:331,2
delete,delete,word,を削除する，消す,を削除する，消す,high_school,2,pre2,pre2;2,動詞,pre2:1321;2:242,2
delight,delight,word,喜び，歓喜,喜び，歓喜,high_school,2,pre2,pre2;2,名詞,pre2:1153;2:1162,2
delivery,delivery,word,配達，送付,配達，送付,high_school,2,pre2,pre2;2,名詞,pre2:459;2:1027,2
demand,demand,word,要求，需要/を要求する,要求，需要/を要求する,high_school,2,pre2,pre2;2,名詞,pre2:980;2:159,2
democracy,democracy,word,民主主義，民主制度,民主主義，民主制度,high_school,2,pre2,pre2;2,名詞,pre2:1137;2:474,2
democrat,democrat,word,民主主義者，民主派,民主主義者，民主派,high_school,2,pre2,pre2;2,名詞,pre2:442;2:1548,2
demonstrate,demonstrate,word,実証する，証明する,実証する，証明する,high_school,2,pre2,pre2;2,動詞,pre2:167;2:1438,2
deny,deny,word,を否定する，拒否する,を否定する，拒否する,high_school,2,pre2,pre2;2,動詞,pre2:470;2:1803,2
department,department,word,部門，課,部門，課,high_school,2,pre2,pre2;2,名詞,pre2:527;2:1709,2
dependent,dependent,word,依存している，頼っている,依存している，頼っている,high_school,2,pre2,pre2;2,形容詞,pre2:642;2:1065,2
depending,depending,word,依存している，依存状態,依存している，依存状態,high_school,2,pre2,pre2;2,動詞（現在分詞）;動詞,pre2:1197;2:1992,2
deposit,deposit,word,お金を預ける，を預金する,お金を預ける，を預金する,high_school,2,pre2,pre2;2,動詞,pre2:1328;2:250,2
depression,depression,word,落ち込み，不景気,落ち込み，不景気,high_school,2,pre2,pre2;2,名詞,pre2:1181;2:695,2
depth,depth,word,深さ,深さ,high_school,2,pre2,pre2,名詞,pre2:829,1
deputy,deputy,word,代理，代わり,代理，代わり,high_school,2,pre2,pre2;2,名詞,pre2:579;2:1067,2
derive,derive,word,を引き出す，取り出す,を引き出す，取り出す,high_school,2,pre2,pre2;2,動詞,pre2:594;2:1090,2
describe,describe,word,を述べる，描写する,を述べる，描写する,high_school,2,pre2,pre2;2,動詞,pre2:905;2:865,2
deserve,deserve,word,値する，価値がある,値する，価値がある,high_school,2,pre2,pre2;2,動詞,pre2:701;2:1880,2
desire,desire,word,願望/切望する,願望/切望する,high_school,2,pre2,pre2;2,名詞;動詞,pre2:502;2:990,2
desperate,desperate,word,やけくその，軽率な,やけくその，軽率な,high_school,2,pre2,pre2;2,形容詞,pre2:970;2:1578,2
despite,despite,word,にも関わらず，けれども,にも関わらず，けれども / にも関わらず，とはいえ,high_school,1,pre2,pre2;2;pre1;1,前置詞;接続詞,pre2:781;2:275;pre1:1878;1:828,4
destruction,destruction,word,破壊，壊滅,破壊，壊滅,high_school,2,pre2,pre2;2,名詞,pre2:543;2:1623,2
detail,detail,word,詳細，具体的な情報,詳細，具体的な情報,high_school,2,pre2,pre2;2,名詞,pre2:333;2:1325,2
detailed,detailed,word,詳細の，具体的な,詳細の，具体的な,high_school,2,pre2,pre2;2,形容詞,pre2:287;2:1205,2
details,details,word,詳細，詳しく説明する,詳細，詳しく説明する,high_school,2,pre2,pre2,名詞,pre2:28,1
detect,detect,word,を検出する，を感知する,を検出する，を感知する,high_school,2,pre2,pre2;2,動詞,pre2:760;2:66,2
detective,detective,word,探偵，刑事，捜査官,探偵，刑事，捜査官,high_school,1,pre2,pre2;2;pre1,名詞,pre2:1474;2:473;pre1:294,3
determine,determine,word,を決める，を定める,を決める，を定める,high_school,2,pre2,pre2;2,動詞,pre2:1081;2:566,2
develop,develop,word,を発達させる，を開発する,を発達させる，を開発する,high_school,2,pre2,pre2;2,動詞,pre2:745;2:88,2
diet,diet,word,食事，食事療法,食事，食事療法,high_school,2,pre2,pre2;2,名詞,pre2:400;2:573,2
dig,dig,word,を掘る，採掘する,を掘る，採掘する,high_school,2,pre2,pre2;2,動詞,pre2:150;2:492,2
direction,direction,word,方向，方角,方向，方角,high_school,1,pre2,pre2;2,名詞,pre2:30;pre2:330;2:859,3
directly,directly,word,直接，直接的に,直接，直接的に,high_school,2,pre2,pre2;2,副詞,pre2:476;2:239,2
director,director,word,監督，指導者，役員,監督，指導者，役員,high_school,2,pre2,pre2;2,名詞,pre2:1411;2:376,2
disappear,disappear,word,消える，見えなくなる,消える，見えなくなる,high_school,2,pre2,pre2;2,動詞,pre2:1077;2:526,2
disappoint,disappoint,word,がっかりさせる，失望させる,がっかりさせる，失望させる,high_school,2,pre2,pre2;2,動詞,pre2:18;2:1419,2
discipline,discipline,word,しつけ，規律,しつけ，規律,high_school,2,pre2,pre2,名詞,pre2:1109,1
discovery,discovery,word,発見，見つけること,発見，見つけること,high_school,2,pre2,pre2;2,名詞,pre2:158;2:955,2
dismiss,dismiss,word,を退出させる,を退出させる,high_school,2,pre2,pre2,動詞,pre2:684,1
disorder,disorder,word,無秩序，混乱,無秩序，混乱,high_school,2,pre2,pre2;2,名詞,pre2:1363;2:305,2
disposal,disposal,word,処理，処分,処理，処分 / 廃棄,high_school,1,pre2,pre2;2;pre1,動詞;名詞,pre2:1332;2:255;pre1:1599,3
distance,distance,word,距離，間隔,距離，間隔,high_school,2,pre2,pre2;2,名詞,pre2:61;2:1630,2
distant,distant,word,"遠く離れた, 遠隔の","遠く離れた, 遠隔の",high_school,2,pre2,pre2;2,形容詞,pre2:458;2:488,2
distinction,distinction,word,区別，相違,区別，相違,high_school,1,pre2,pre2;2;pre1,名詞,pre2:882;2:1394;pre1:3196,3
distinguish,distinguish,word,を区別する，識別する,を区別する，識別する,high_school,2,pre2,pre2;2,動詞,pre2:306;2:991,2
distribution,distribution,word,分布，配分,分布，配分,high_school,2,pre2,pre2;2,名詞,pre2:949;2:1495,2
district,district,word,地域，地区,地域，地区,high_school,2,pre2,pre2;2,名詞,pre2:1131;2:483,2
disturb,disturb,word,を阻害する，(人の)邪魔をする,を阻害する，(人の)邪魔をする,high_school,2,pre2,pre2;2,動詞,pre2:309;2:16,2
divide,divide,word,を分割する，分ける,を分割する，分ける,high_school,2,pre2,pre2;2,動詞,pre2:85;2:862,2
doubt,doubt,word,疑い，疑問,疑い，疑問,high_school,2,pre2,pre2;2,名詞,pre2:1150;2:1181,2
dozen,dozen,word,12の,12の,high_school,2,pre2,pre2;2,名詞,pre2:909;2:1338,2
drain,drain,word,排出させる，排水をする,排出させる，排水をする,high_school,1,pre2,pre2;2;pre1,動詞,pre2:1033;2:1980;pre1:3337,3
dramatic,dramatic,word,劇的な，感動的な,劇的な，感動的な,high_school,2,pre2,pre2;2,形容詞,pre2:785;2:1717,2
drift,drift,word,漂流，流れる,漂流，流れる,high_school,1,pre2,pre2;2;pre1,名詞,pre2:452;2:1009;pre1:3032,3
due,due,word,期限の，納期の,期限の，納期の,high_school,2,pre2,pre2;2,形容詞,pre2:434;2:1464,2
dull,dull,word,面白みのない，鈍い,面白みのない，鈍い,high_school,1,pre2,pre2;2;pre1,形容詞,pre2:617;2:1931;pre1:259,3
dump,dump,word,投げ捨てる，捨てる,投げ捨てる，捨てる,high_school,2,pre2,pre2;2,動詞,pre2:350;2:1977,2
